county,year,month,cases,recipients,adult recipients,child recipients,payments,average per case,average per person,avg. recipients per case
Branch,2015,6,2789.0,5871.0,3412.0,2459.0,630848.0,226.0,107.0,2.11
Branch,2015,7,2768.0,5847.0,3393.0,2454.0,616193.0,223.0,105.0,2.11
Branch,2015,8,2750.0,5819.0,3358.0,2461.0,610140.0,222.0,105.0,2.12
Branch,2015,9,2732.0,5756.0,3313.0,2443.0,606699.0,222.0,105.0,2.11
Branch,2015,10,2710.0,5675.0,3290.0,2385.0,589313.0,217.0,104.0,2.09
Branch,2015,11,2704.0,5690.0,3264.0,2426.0,597701.0,221.0,105.0,2.1
Branch,2015,12,2689.0,5644.0,3250.0,2394.0,587115.0,218.0,104.0,2.1
Branch,2016,1,2703.0,5658.0,3264.0,2394.0,586096.0,217.0,104.0,2.09
Branch,2016,2,2675.0,5560.0,3239.0,2321.0,594673.0,222.0,107.0,2.08
Branch,2016,3,2629.0,5456.0,3189.0,2267.0,581705.0,221.0,107.0,2.08
Branch,2016,4,2636.0,5494.0,3196.0,2298.0,584751.0,222.0,106.0,2.08
Branch,2016,5,2616.0,5439.0,3172.0,2267.0,584325.0,223.0,107.0,2.08
Branch,2016,6,2635.0,5532.0,3207.0,2325.0,588124.0,223.0,106.0,2.1
Branch,2016,7,2622.0,5572.0,3211.0,2361.0,589163.0,225.0,106.0,2.13
Branch,2016,8,2623.0,5584.0,3209.0,2375.0,595935.0,227.0,107.0,2.13
Branch,2016,9,2572.0,5462.0,3129.0,2333.0,573977.0,223.0,105.0,2.12
Branch,2016,10,2539.0,5382.0,3096.0,2286.0,557965.0,220.0,104.0,2.12
Branch,2016,11,2529.0,5354.0,3073.0,2281.0,551149.0,218.0,103.0,2.12
Branch,2016,12,2500.0,5271.0,3037.0,2234.0,539668.0,216.0,102.0,2.11
Branch,2017,1,2532.0,5340.0,3090.0,2250.0,553633.0,219.0,104.0,2.11
Branch,2017,2,2546.0,5398.0,3120.0,2278.0,570004.0,224.0,106.0,2.12
Branch,2017,3,2531.0,5328.0,3075.0,2253.0,553834.0,219.0,104.0,2.11
Branch,2017,4,2456.0,5136.0,2971.0,2165.0,534314.0,218.0,104.0,2.09
Branch,2017,5,2440.0,5054.0,2948.0,2106.0,531482.0,218.0,105.0,2.07
Branch,2017,6,2420.0,5034.0,2926.0,2108.0,517011.0,214.0,103.0,2.08
Branch,2017,7,2407.0,4979.0,2903.0,2076.0,517093.0,215.0,104.0,2.07
Branch,2017,8,2405.0,4977.0,2907.0,2070.0,550773.0,229.0,111.0,2.07
Branch,2017,9,2417.0,4983.0,2902.0,2081.0,542139.0,224.0,109.0,2.06
Branch,2017,10,2403.0,4948.0,2889.0,2059.0,540589.0,225.0,109.0,2.06
Branch,2017,11,2393.0,4950.0,2890.0,2060.0,529867.0,221.0,107.0,2.07
Branch,2017,12,2369.0,4820.0,2845.0,1975.0,520021.0,220.0,108.0,2.03
Branch,2018,1,2367.0,4822.0,2846.0,1976.0,510347.0,216.0,106.0,2.04
Branch,2018,2,2352.0,4808.0,2834.0,1974.0,515248.0,219.0,107.0,2.04
Branch,2018,3,2314.0,4703.0,2777.0,1926.0,500777.0,216.0,106.0,2.03
Branch,2018,4,2307.0,4671.0,2762.0,1909.0,493948.0,214.0,106.0,2.02
Branch,2018,5,2295.0,4629.0,2738.0,1891.0,489617.0,213.0,106.0,2.02
Branch,2018,6,2291.0,4605.0,2715.0,1890.0,490286.0,214.0,106.0,2.01
Branch,2018,7,2301.0,4590.0,2740.0,1850.0,491194.0,213.0,107.0,1.99
Branch,2018,8,2264.0,4498.0,2688.0,1810.0,482340.0,213.0,107.0,1.99
Branch,2018,9,2216.0,4356.0,2632.0,1724.0,460024.0,208.0,106.0,1.97
Branch,2018,10,2195.0,4334.0,2604.0,1730.0,455120.0,207.0,105.0,1.97
Branch,2018,11,2156.0,4235.0,2567.0,1668.0,440799.0,204.0,104.0,1.96
Branch,2018,12,2123.0,4174.0,2527.0,1647.0,439364.0,207.0,105.0,1.97
Branch,2019,1,2166.0,4249.0,2572.0,1677.0,446302.0,206.0,105.0,1.96
Branch,2019,2,2130.0,4205.0,2523.0,1682.0,442244.0,208.0,105.0,1.97
Branch,2019,3,2107.0,4117.0,2487.0,1630.0,435604.0,207.0,106.0,1.95
Branch,2019,4,2109.0,4189.0,2505.0,1684.0,435604.0,207.0,104.0,1.99
Branch,2019,5,2110.0,4236.0,2503.0,1733.0,434942.0,206.0,103.0,2.01
Branch,2019,6,2092.0,4220.0,2475.0,1745.0,434152.0,208.0,103.0,2.02
Branch,2019,7,2098.0,4276.0,2488.0,1788.0,440599.0,210.0,103.0,2.04
Branch,2019,8,2082.0,4222.0,2455.0,1767.0,445041.0,214.0,105.0,2.03
Branch,2019,9,2032.0,4084.0,2380.0,1704.0,430915.0,212.0,106.0,2.01
Branch,2019,10,2068.0,4157.0,2423.0,1734.0,433344.0,210.0,104.0,2.01
Branch,2019,11,2056.0,4113.0,2412.0,1701.0,430329.0,209.0,105.0,2.0
Branch,2019,12,2091.0,4209.0,2471.0,1738.0,432357.0,207.0,103.0,2.01
Branch,2020,1,2142.0,4311.0,2557.0,1754.0,438323.0,205.0,102.0,2.01
Branch,2020,2,2185.0,4307.0,2591.0,1716.0,443138.0,203.0,103.0,1.97
Branch,2020,3,2305.0,4635.0,2751.0,1884.0,737660.0,320.0,159.0,2.01
Branch,2020,4,2671.0,5854.0,3296.0,2558.0,884135.0,331.0,151.0,2.19
Branch,2020,5,2756.0,6016.0,3408.0,2608.0,1002935.0,364.0,167.0,2.18
Branch,2020,6,2520.0,5090.0,3029.0,2061.0,862786.0,342.0,170.0,2.02
Branch,2020,7,2404.0,4750.0,2871.0,1879.0,808975.0,337.0,170.0,1.98
Branch,2020,8,2354.0,4573.0,2799.0,1774.0,768332.0,326.0,168.0,1.94
Branch,2020,9,2359.0,4605.0,2806.0,1799.0,769608.0,326.0,167.0,1.95
Branch,2020,10,2378.0,4659.0,2819.0,1840.0,812372.0,342.0,174.0,1.96
Branch,2020,11,2388.0,4763.0,2863.0,1900.0,838321.0,351.0,176.0,1.99
Branch,2020,12,2371.0,4730.0,2844.0,1886.0,829320.0,350.0,175.0,1.99
Branch,2021,1,2386.0,4772.0,2859.0,1913.0,965757.0,405.0,202.0,2.0
Branch,2021,2,2417.0,4869.0,2897.0,1972.0,982746.0,407.0,202.0,2.01
Branch,2021,3,2419.0,4884.0,2904.0,1980.0,986668.0,408.0,202.0,2.02
Branch,2021,4,2350.0,4796.0,2840.0,1956.0,967472.0,412.0,202.0,2.04
Branch,2021,5,2345.0,4848.0,2838.0,2010.0,1049303.0,447.0,216.0,2.07
Branch,2021,6,2352.0,4887.0,2848.0,2039.0,938319.0,399.0,192.0,2.08
Branch,2021,7,2315.0,4805.0,2809.0,1996.0,1032361.0,446.0,215.0,2.08
Branch,2021,8,2331.0,4808.0,2817.0,1991.0,1037553.0,445.0,216.0,2.06
Branch,2021,9,2357.0,4875.0,2850.0,2025.0,1064617.0,452.0,218.0,2.07
Branch,2021,10,2401.0,4946.0,2898.0,2048.0,1148062.0,478.0,232.0,2.06
Branch,2021,11,2413.0,4980.0,2916.0,2064.0,1148845.0,476.0,231.0,2.06
Branch,2021,12,2431.0,5015.0,2924.0,2091.0,1176966.0,484.0,235.0,2.06
Branch,2022,1,2448.0,5041.0,2961.0,2080.0,1169217.0,478.0,232.0,2.06
Branch,2022,2,2454.0,5072.0,2968.0,2104.0,1188041.0,484.0,234.0,2.07
Branch,2022,3,2482.0,5134.0,3001.0,2133.0,1190698.0,480.0,232.0,2.07
Branch,2022,4,2518.0,5198.0,3033.0,2165.0,1184569.0,470.0,228.0,2.06
Branch,2022,5,2596.0,5369.0,3118.0,2251.0,1189552.0,458.0,222.0,2.07
Branch,2022,6,2525.0,5214.0,3022.0,2192.0,1195666.0,474.0,229.0,2.06
Branch,2022,7,2561.0,5256.0,3070.0,2186.0,1213603.0,474.0,231.0,2.05
Branch,2022,8,2605.0,5324.0,3115.0,2209.0,1235850.0,474.0,232.0,2.04
Branch,2022,9,2595.0,5269.0,3100.0,2169.0,1240218.0,478.0,235.0,2.03
Branch,2022,10,2639.0,5338.0,3148.0,2190.0,1431257.0,542.35,268.13,2.02
Branch,2022,11,2701.0,5458.0,3248.0,2210.0,1407813.0,521.22,257.94,2.02
Branch,2022,12,2716.0,5503.0,3264.0,2239.0,1441562.0,530.77,261.96,2.03
Branch,2023,1,2792.0,5646.0,3350.0,2296.0,1465035.0,524.73,259.48,2.02
Branch,2023,2,2781.0,5610.0,3340.0,2270.0,1468382.0,528.01,261.74,2.02
Branch,2023,3,2781.0,5585.0,3333.0,2252.0,864270.0,310.78,154.75,2.01
Branch,2023,4,2799.0,5666.0,3367.0,2299.0,862397.0,308.11,152.21,2.02
Branch,2023,5,2751.0,5574.0,3328.0,2246.0,843051.0,306.45,151.25,2.03
Branch,2023,6,2805.0,5636.0,3368.0,2268.0,834686.0,297.57,148.1,2.01
Branch,2023,7,2783.0,5587.0,3343.0,2244.0,846386.0,304.13,151.49,2.01
Branch,2023,8,2799.0,5599.0,3348.0,2251.0,854562.05,305.31,152.63,2.0
Branch,2023,9,2817.0,5666.0,3371.0,2295.0,858716.0,304.83,151.56,2.01
Branch,2023,10,2857.0,5727.0,3417.0,2310.0,912081.0,319.0,159.0,2.0
Branch,2023,11,2838.0,5680.0,3378.0,2302.0,912309.0,321.0,161.0,2.0
Branch,2023,12,2848.0,5707.0,3401.0,2306.0,923332.0,324.0,162.0,2.0
Branch,2024,1,2854.0,5705.0,3421.0,2284.0,893432.0,313.0,157.0,2.0
Branch,2024,2,2888.0,5805.0,3464.0,2341.0,908782.0,315.0,157.0,2.01
Branch,2024,3,2873.0,5766.0,3451.0,2315.0,898808.0,313.0,156.0,2.01
Branch,2024,4,2873.0,5728.0,3447.0,2281.0,913874.0,318.0,160.0,1.99
Branch,2024,5,2873.0,5751.0,3436.0,2315.0,916065.0,319.0,159.0,2.0
Branch,2024,6,2867.0,5753.0,3430.0,2323.0,930105.0,324.0,162.0,2.01
Branch,2024,7,2828.0,5692.0,3384.0,2308.0,926751.0,328.0,163.0,2.01
Branch,2024,8,2848.0,5736.0,3402.0,2334.0,921215.0,323.0,161.0,2.01
Branch,2024,9,2831.0,5748.0,3406.0,2342.0,928798.0,328.0,162.0,2.03
Branch,2024,10,2826.0,5716.0,3443.0,2273.0,919014.0,325.0,161.0,2.02
Branch,2024,11,2850.0,5725.0,3470.0,2255.0,914510.0,321.0,160.0,2.01
Branch,2024,12,2865.0,5747.0,3482.0,2265.0,926746.0,323.0,161.0,2.01
Branch,2025,1,2879.0,5775.0,3508.0,2267.0,915568.0,318.0,159.0,2.01
Branch,2025,2,2898.0,5806.0,3536.0,2270.0,921247.0,318.0,159.0,2.0
Branch,2025,3,2859.0,5680.0,3484.0,2196.0,891618.0,312.0,157.0,1.99
Branch,2025,4,2829.0,5666.0,3459.0,2207.0,891492.0,315.0,157.0,2.0
Branch,2025,5,2772.0,5484.0,3377.0,2107.0,863309.0,311.0,157.0,1.98
Branch,2025,6,2764.0,5494.0,3378.0,2116.0,865563.0,313.0,158.0,1.99
Branch,2025,7,2751.0,5400.0,3345.0,2055.0,872022.0,317.0,161.0,1.96
Branch,2025,8,2774.0,5474.0,3370.0,2104.0,892461.0,322.0,163.0,1.97
Branch,2025,9,2798.0,5510.0,3394.0,2116.0,895793.0,320.0,163.0,1.97
Branch,2025,10,2724.0,5343.0,3291.0,2052.0,896011.0,329.0,168.0,1.96
Branch,2025,11,2685.0,5251.0,3233.0,2018.0,892085.0,332.0,170.0,1.96
Branch,2025,12,2671.0,5260.0,3229.0,2031.0,871367.0,326.0,166.0,1.97
Branch,2026,1,2724.0,5343.0,3291.0,2052.0,896011.0,329.0,168.0,1.96
Branch,2026,2,2685.0,5251.0,3233.0,2018.0,892085.0,332.0,170.0,1.96
Branch,2026,3,2671.0,5260.0,3229.0,2031.0,871367.0,326.0,166.0,1.97
Calhoun,2014,10,14128.0,26927.0,16141.0,10786.0,3334720.0,236.0,124.0,1.91
Calhoun,2014,11,13945.0,26573.0,15932.0,10641.0,3240138.0,232.0,122.0,1.91
Calhoun,2014,12,13867.0,26397.0,15832.0,10565.0,3175875.0,229.0,120.0,1.9
Calhoun,2015,1,13762.0,26082.0,15703.0,10379.0,3082988.0,224.0,118.0,1.9
Calhoun,2015,2,13756.0,26134.0,15727.0,10407.0,3106624.0,226.0,119.0,1.9
Calhoun,2015,3,13683.0,25964.0,15658.0,10306.0,3070541.0,224.0,118.0,1.9
Calhoun,2015,4,13501.0,25563.0,15451.0,10112.0,3036523.0,225.0,119.0,1.89
Calhoun,2015,5,13465.0,25539.0,15411.0,10128.0,3008893.0,223.0,118.0,1.9
Calhoun,2015,6,13304.0,25194.0,15251.0,9943.0,2954708.0,222.0,117.0,1.89
Calhoun,2015,7,13187.0,24919.0,15083.0,9836.0,2906299.0,220.0,117.0,1.89
Calhoun,2015,8,13035.0,24636.0,14892.0,9744.0,2884792.0,221.0,117.0,1.89
Calhoun,2015,9,12924.0,24443.0,14765.0,9678.0,2853780.0,221.0,117.0,1.89
Calhoun,2015,10,12768.0,24154.0,14594.0,9560.0,2795964.0,219.0,116.0,1.89
Calhoun,2015,11,12646.0,23962.0,14449.0,9513.0,2777564.0,220.0,116.0,1.89
Calhoun,2015,12,12519.0,23646.0,14258.0,9388.0,2725330.0,218.0,115.0,1.89
Calhoun,2016,1,12564.0,23728.0,14330.0,9398.0,2730512.0,217.0,115.0,1.89
Calhoun,2016,2,12550.0,23712.0,14320.0,9392.0,2760704.0,220.0,116.0,1.89
Calhoun,2016,3,12454.0,23619.0,14215.0,9404.0,2729285.0,219.0,116.0,1.9
Calhoun,2016,4,12351.0,23423.0,14101.0,9322.0,2699896.0,219.0,115.0,1.9
Calhoun,2016,5,12300.0,23343.0,14053.0,9290.0,2695289.0,219.0,115.0,1.9
Calhoun,2016,6,12262.0,23246.0,14028.0,9218.0,2692276.0,220.0,116.0,1.9
Calhoun,2016,7,12062.0,22831.0,13781.0,9050.0,2618770.0,217.0,115.0,1.89
Calhoun,2016,8,11897.0,22486.0,13596.0,8890.0,2584862.0,217.0,115.0,1.89
Calhoun,2016,9,11867.0,22390.0,13529.0,8861.0,2565756.0,216.0,115.0,1.89
Calhoun,2016,10,11714.0,22076.0,13347.0,8729.0,2529142.0,216.0,115.0,1.88
Calhoun,2016,11,11567.0,21803.0,13207.0,8596.0,2482751.0,215.0,114.0,1.88
Calhoun,2016,12,11484.0,21601.0,13089.0,8512.0,2458673.0,214.0,114.0,1.88
Calhoun,2017,1,11558.0,21768.0,13174.0,8594.0,2460433.0,213.0,113.0,1.88
Calhoun,2017,2,11565.0,21625.0,13120.0,8505.0,2491735.0,215.0,115.0,1.87
Calhoun,2017,3,11567.0,21549.0,13119.0,8430.0,2474627.0,214.0,115.0,1.86
Calhoun,2017,4,11451.0,21356.0,12978.0,8378.0,2450793.0,214.0,115.0,1.86
Calhoun,2017,5,11438.0,21311.0,12971.0,8340.0,2453537.0,215.0,115.0,1.86
Calhoun,2017,6,11411.0,21125.0,12911.0,8214.0,2425401.0,213.0,115.0,1.85
Calhoun,2017,7,11444.0,21266.0,12947.0,8319.0,2438980.0,213.0,115.0,1.86
Calhoun,2017,8,11440.0,21226.0,12923.0,8303.0,2570229.0,225.0,121.0,1.86
Calhoun,2017,9,11404.0,21204.0,12873.0,8331.0,2563731.0,225.0,121.0,1.86
Calhoun,2017,10,11352.0,21065.0,12818.0,8247.0,2533592.0,223.0,120.0,1.86
Calhoun,2017,11,11385.0,21116.0,12895.0,8221.0,2510552.0,221.0,119.0,1.85
Calhoun,2017,12,11190.0,20755.0,12700.0,8055.0,2491167.0,223.0,120.0,1.85
Calhoun,2018,1,11151.0,20637.0,12670.0,7967.0,2442180.0,219.0,118.0,1.85
Calhoun,2018,2,11056.0,20423.0,12532.0,7891.0,2416780.0,219.0,118.0,1.85
Calhoun,2018,3,11032.0,20367.0,12509.0,7858.0,2395313.0,217.0,118.0,1.85
Calhoun,2018,4,10979.0,20354.0,12462.0,7892.0,2401145.0,219.0,118.0,1.85
Calhoun,2018,5,10919.0,20202.0,12370.0,7832.0,2388595.0,219.0,118.0,1.85
Calhoun,2018,6,10922.0,20136.0,12347.0,7789.0,2371179.0,217.0,118.0,1.84
Calhoun,2018,7,10937.0,20226.0,12360.0,7866.0,2392081.0,219.0,118.0,1.85
Calhoun,2018,8,10870.0,20011.0,12242.0,7769.0,2373982.0,218.0,119.0,1.84
Calhoun,2018,9,10812.0,19930.0,12173.0,7757.0,2333064.0,216.0,117.0,1.84
Calhoun,2018,10,10672.0,19665.0,12026.0,7639.0,2293731.0,215.0,117.0,1.84
Calhoun,2018,11,10493.0,19240.0,11826.0,7414.0,2235113.0,213.0,116.0,1.83
Calhoun,2018,12,10536.0,19407.0,11886.0,7521.0,2246578.0,213.0,116.0,1.84
Calhoun,2019,1,10413.0,19218.0,11766.0,7452.0,2179896.0,209.0,113.0,1.85
Calhoun,2019,2,10427.0,19290.0,11804.0,7486.0,2184608.0,210.0,113.0,1.85
Calhoun,2019,3,10292.0,19160.0,11670.0,7490.0,2157715.0,210.0,113.0,1.86
Calhoun,2019,4,10213.0,19071.0,11588.0,7483.0,2154753.0,211.0,113.0,1.87
Calhoun,2019,5,10106.0,19014.0,11491.0,7523.0,2132927.0,211.0,112.0,1.88
Calhoun,2019,6,10026.0,18862.0,11381.0,7481.0,2109484.0,210.0,112.0,1.88
Calhoun,2019,7,10040.0,18952.0,11357.0,7595.0,2134880.0,213.0,113.0,1.89
Calhoun,2019,8,9925.0,18747.0,11226.0,7521.0,2117502.0,213.0,113.0,1.89
Calhoun,2019,9,9892.0,18735.0,11176.0,7559.0,2083521.0,211.0,111.0,1.89
Calhoun,2019,10,9852.0,18589.0,11110.0,7479.0,2080284.0,211.0,112.0,1.89
Calhoun,2019,11,9704.0,18310.0,10892.0,7418.0,2045857.0,211.0,112.0,1.89
Calhoun,2019,12,9864.0,18600.0,11087.0,7513.0,2069058.0,210.0,111.0,1.89
Calhoun,2020,1,10081.0,18945.0,11387.0,7558.0,2093872.0,208.0,111.0,1.88
Calhoun,2020,2,10193.0,19146.0,11540.0,7606.0,2130247.0,209.0,111.0,1.88
Calhoun,2020,3,10836.0,20373.0,12285.0,8088.0,3367277.0,311.0,165.0,1.88
Calhoun,2020,4,12520.0,23981.0,14379.0,9602.0,3758036.0,300.0,157.0,1.92
Calhoun,2020,5,12822.0,24534.0,14730.0,9804.0,4218406.0,329.0,172.0,1.91
Calhoun,2020,6,11871.0,21852.0,13413.0,8439.0,3776379.0,318.0,173.0,1.84
Calhoun,2020,7,11314.0,20281.0,12651.0,7630.0,3529108.0,312.0,174.0,1.79
Calhoun,2020,8,10990.0,19650.0,12273.0,7377.0,3351190.0,305.0,171.0,1.79
Calhoun,2020,9,11049.0,19983.0,12362.0,7621.0,3390763.0,307.0,170.0,1.81
Calhoun,2020,10,11104.0,20254.0,12451.0,7803.0,3584518.0,323.0,177.0,1.82
Calhoun,2020,11,11267.0,20672.0,12632.0,8040.0,3686383.0,327.0,178.0,1.83
Calhoun,2020,12,11453.0,21091.0,12878.0,8213.0,3718864.0,325.0,176.0,1.84
Calhoun,2021,1,11466.0,21149.0,12866.0,8283.0,4351082.0,379.0,206.0,1.84
Calhoun,2021,2,11606.0,21585.0,13074.0,8511.0,4439136.0,382.0,206.0,1.86
Calhoun,2021,3,11576.0,21526.0,13048.0,8478.0,4428587.0,383.0,206.0,1.86
Calhoun,2021,4,11297.0,20979.0,12737.0,8242.0,4325379.0,383.0,206.0,1.86
Calhoun,2021,5,11252.0,20913.0,12697.0,8216.0,4724107.0,420.0,226.0,1.86
Calhoun,2021,6,11352.0,21162.0,12823.0,8339.0,4239075.0,373.0,200.0,1.86
Calhoun,2021,7,11432.0,21335.0,12882.0,8453.0,4763947.0,417.0,223.0,1.87
Calhoun,2021,8,11520.0,21529.0,12990.0,8539.0,4815284.0,418.0,224.0,1.87
Calhoun,2021,9,11612.0,21793.0,13100.0,8693.0,4903501.0,422.0,225.0,1.88
Calhoun,2021,10,11659.0,21973.0,13200.0,8773.0,5306813.0,455.0,242.0,1.88
Calhoun,2021,11,11700.0,22094.0,13246.0,8848.0,5262748.0,450.0,238.0,1.89
Calhoun,2021,12,11791.0,22286.0,13365.0,8921.0,5378226.0,456.0,241.0,1.89
Calhoun,2022,1,11957.0,22686.0,13565.0,9121.0,5351141.0,448.0,236.0,1.9
Calhoun,2022,2,12095.0,23069.0,13752.0,9317.0,5505450.0,455.0,239.0,1.91
Calhoun,2022,3,12156.0,23166.0,13803.0,9363.0,5508867.0,453.0,238.0,1.91
Calhoun,2022,4,12412.0,23561.0,14101.0,9460.0,5513965.0,444.0,234.0,1.9
Calhoun,2022,5,12778.0,24379.0,14530.0,9849.0,5549759.0,434.0,228.0,1.91
Calhoun,2022,6,12309.0,23498.0,13997.0,9501.0,5514078.0,448.0,235.0,1.91
Calhoun,2022,7,12453.0,23799.0,14178.0,9621.0,5643905.0,453.0,237.0,1.91
Calhoun,2022,8,12482.0,23761.0,14194.0,9567.0,5635114.0,451.0,237.0,1.9
Calhoun,2022,9,12406.0,23514.0,14090.0,9424.0,5592461.0,451.0,238.0,1.9
Calhoun,2022,10,12446.0,23543.0,14099.0,9444.0,6414862.0,515.42,272.47,1.89
Calhoun,2022,11,12391.0,23475.0,14023.0,9452.0,6170314.0,497.97,262.85,1.89
Calhoun,2022,12,12408.0,23396.0,14032.0,9364.0,6295457.0,507.37,269.08,1.89
Calhoun,2023,1,12595.0,23807.0,14260.0,9547.0,6317923.0,501.62,265.38,1.89
Calhoun,2023,2,12611.0,23886.0,14302.0,9584.0,6345861.0,503.2,265.67,1.89
Calhoun,2023,3,12673.0,23973.0,14365.0,9608.0,3859447.0,304.54,160.99,1.89
Calhoun,2023,4,12754.0,24131.0,14432.0,9699.0,3911575.0,306.69,162.1,1.89
Calhoun,2023,5,12791.0,24137.0,14442.0,9695.0,3929088.0,307.18,162.78,1.89
Calhoun,2023,6,12678.0,23909.0,14321.0,9588.0,3860306.0,304.49,161.46,1.89
Calhoun,2023,7,12552.0,23635.0,14169.0,9466.0,3922931.0,312.53,165.98,1.88
Calhoun,2023,8,12532.0,23558.0,14148.0,9410.0,3925566.0,313.24,166.63,1.88
Calhoun,2023,9,12574.0,23610.0,14185.0,9425.0,3935714.0,313.0,166.7,1.88
Calhoun,2023,10,12800.0,24028.0,14450.0,9578.0,4216993.0,329.0,176.0,1.88
Calhoun,2023,11,12776.0,23916.0,14435.0,9481.0,4234654.0,331.0,177.0,1.87
Calhoun,2023,12,12733.0,23817.0,14394.0,9423.0,4204241.0,330.0,177.0,1.87
Calhoun,2024,1,12755.0,23940.0,14427.0,9513.0,4148274.0,325.0,173.0,1.88
Calhoun,2024,2,12706.0,23819.0,14354.0,9465.0,4120246.0,324.0,173.0,1.87
Calhoun,2024,3,12591.0,23632.0,14245.0,9387.0,4085716.0,324.0,173.0,1.88
Calhoun,2024,4,12488.0,23421.0,14137.0,9284.0,4071757.0,326.0,174.0,1.88
Calhoun,2024,5,12451.0,23336.0,14083.0,9253.0,4096517.0,329.0,176.0,1.87
Calhoun,2024,6,12482.0,23384.0,14135.0,9249.0,4096921.0,328.0,175.0,1.87
Calhoun,2024,7,12625.0,23630.0,14268.0,9362.0,4167144.0,330.0,176.0,1.87
Calhoun,2024,8,12702.0,23779.0,14350.0,9429.0,4154180.0,327.0,175.0,1.87
Calhoun,2024,9,12773.0,23906.0,14417.0,9489.0,4229827.0,331.0,177.0,1.87
Calhoun,2024,10,12836.0,24103.0,14676.0,9427.0,4266708.0,332.0,177.0,1.88
Calhoun,2024,11,12857.0,24244.0,14787.0,9457.0,4258247.0,331.0,176.0,1.89
Calhoun,2024,12,12912.0,24319.0,14867.0,9452.0,4276606.0,331.0,176.0,1.88
Calhoun,2025,1,12953.0,24316.0,14947.0,9369.0,4238115.0,327.0,174.0,1.88
Calhoun,2025,2,13047.0,24515.0,15074.0,9441.0,4264860.0,327.0,174.0,1.88
Calhoun,2025,3,13109.0,24591.0,15102.0,9489.0,4225284.0,322.0,172.0,1.88
Calhoun,2025,4,12950.0,24198.0,14933.0,9265.0,4220631.0,326.0,174.0,1.87
Calhoun,2025,5,12800.0,23863.0,14725.0,9138.0,4100668.0,320.0,172.0,1.86
Calhoun,2025,6,12779.0,23815.0,14704.0,9111.0,4138046.0,324.0,174.0,1.86
Calhoun,2025,7,12780.0,23817.0,14693.0,9124.0,4194814.0,328.0,176.0,1.86
Calhoun,2025,8,12887.0,24055.0,14805.0,9250.0,4286655.0,333.0,178.0,1.87
Calhoun,2025,9,12957.0,24129.0,14847.0,9282.0,4289722.0,331.0,178.0,1.86
Calhoun,2025,10,12784.0,23787.0,14653.0,9134.0,4323115.0,338.0,182.0,1.86
Calhoun,2025,11,12552.0,23409.0,14403.0,9006.0,4266213.0,340.0,182.0,1.86
Calhoun,2025,12,12447.0,23168.0,14301.0,8867.0,4168402.0,335.0,180.0,1.86
Calhoun,2026,1,12784.0,23787.0,14653.0,9134.0,4323115.0,338.0,182.0,1.86
Calhoun,2026,2,12552.0,23409.0,14403.0,9006.0,4266213.0,340.0,182.0,1.86
Calhoun,2026,3,12447.0,23168.0,14301.0,8867.0,4168402.0,335.0,180.0,1.86
Cass,2014,10,3606.0,7564.0,4289.0,3275.0,900957.0,250.0,119.0,2.1
Cass,2014,11,3579.0,7464.0,4256.0,3208.0,878998.0,246.0,118.0,2.09
Cass,2014,12,3630.0,7574.0,4329.0,3245.0,876502.0,241.0,116.0,2.09
Cass,2015,1,3623.0,7517.0,4314.0,3203.0,868988.0,240.0,116.0,2.07
Cass,2015,2,3638.0,7553.0,4327.0,3226.0,885419.0,243.0,117.0,2.08
Cass,2015,3,3612.0,7475.0,4306.0,3169.0,883661.0,245.0,118.0,2.07
Cass,2015,4,3602.0,7450.0,4286.0,3164.0,881339.0,245.0,118.0,2.07
Cass,2015,5,3570.0,7354.0,4239.0,3115.0,877034.0,246.0,119.0,2.06
Cass,2015,6,3504.0,7287.0,4175.0,3112.0,854868.0,244.0,117.0,2.08
Cass,2015,7,3456.0,7156.0,4098.0,3058.0,822305.0,238.0,115.0,2.07
Cass,2015,8,3443.0,7088.0,4076.0,3012.0,813095.0,236.0,115.0,2.06
Cass,2015,9,3371.0,6912.0,3975.0,2937.0,797190.0,236.0,115.0,2.05
Cass,2015,10,3360.0,6886.0,3965.0,2921.0,785317.0,234.0,114.0,2.05
Cass,2015,11,3318.0,6839.0,3942.0,2897.0,786341.0,237.0,115.0,2.06
Cass,2015,12,3285.0,6792.0,3890.0,2902.0,773499.0,235.0,114.0,2.07
Cass,2016,1,3287.0,6803.0,3895.0,2908.0,779293.0,237.0,115.0,2.07
Cass,2016,2,3319.0,6836.0,3930.0,2906.0,785676.0,237.0,115.0,2.06
Cass,2016,3,3240.0,6661.0,3843.0,2818.0,764147.0,236.0,115.0,2.06
Cass,2016,4,3232.0,6602.0,3814.0,2788.0,758786.0,235.0,115.0,2.04
Cass,2016,5,3170.0,6484.0,3758.0,2726.0,757988.0,239.0,117.0,2.05
Cass,2016,6,3175.0,6483.0,3763.0,2720.0,751410.0,237.0,116.0,2.04
Cass,2016,7,3126.0,6404.0,3706.0,2698.0,730653.0,234.0,114.0,2.05
Cass,2016,8,3113.0,6363.0,3685.0,2678.0,725299.0,233.0,114.0,2.04
Cass,2016,9,3114.0,6321.0,3655.0,2666.0,717247.0,230.0,113.0,2.03
Cass,2016,10,3099.0,6229.0,3635.0,2594.0,715139.0,231.0,115.0,2.01
